18,44,19,62,29,19,15,22,30,54,10,31,33,34,29,5
14,10,29,40,25,35,20,18,13,114,33,34,29,52,28,5
20,21,12,25,34,32,18,21,4,48,56,26,29,25,35,5
25,38,3,30,64,30,11,11,2,54,89,24,31,31,39,5
24,84,9,30,86,34,22,17,2,23,64,48,29,20,29,5
16,102,11,26,58,28,13,11,7,9,51,26,24,14,46,5
9,70,22,20,47,36,18,12,49,15,18,31,17,12,24,5
8,115,51,29,85,31,19,15,62,12,10,27,12,14,11,5
11,34,29,34,27,13,14,22,48,60,19,29,32,35,13,5
5,31,80,23,47,33,19,18,46,18,11,45,17,22,11,5
8,15,51,30,31,15,14,15,35,66,20,27,21,48,22,5
17,22,38,27,24,14,17,18,26,81,29,31,23,54,40,5
15,22,8,22,29,17,15,19,15,36,58,21,22,20,39,5
21,45,6,32,45,16,19,14,4,27,70,17,15,38,64,5
23,96,15,27,80,29,26,16,6,15,52,25,22,27,39,5
11,77,16,18,72,27,14,11,14,5,27,22,19,16,30,5
8,63,30,24,38,27,18,16,42,10,15,33,22,8,12,5
8,105,49,21,72,24,22,19,34,18,14,39,13,20,16,5
15,27,47,81,36,15,18,16,41,65,15,38,27,25,20,5
10,61,86,41,42,22,19,24,32,18,15,33,26,29,20,5
17,32,33,67,55,14,9,19,61,58,24,48,38,51,42,5
20,15,34,52,43,11,13,16,40,126,26,43,33,50,24,5
13,17,21,25,65,16,14,14,37,59,45,34,39,43,37,5
15,23,18,28,53,16,11,23,41,85,85,39,30,61,36,5
21,82,14,42,107,16,22,32,48,65,63,55,35,48,52,5
14,80,19,36,60,16,9,17,25,14,66,36,24,33,52,5
18,71,28,27,70,19,14,23,34,19,38,42,19,36,28,5
16,123,45,31,63,19,16,21,44,18,20,61,23,31,19,5
22,23,33,65,45,12,15,7,38,57,16,38,33,29,30,5
16,53,70,36,35,23,14,16,41,11,16,52,29,14,21,5
16,28,32,64,50,12,16,6,58,63,21,36,42,33,39,5
10,15,27,43,44,7,13,11,42,101,29,37,34,42,23,5
9,14,21,21,64,14,12,16,37,59,44,41,34,30,26,5
14,30,14,24,63,19,8,18,37,68,74,40,32,50,29,5
19,92,19,33,108,21,22,27,46,57,73,55,41,37,44,5
13,88,21,31,61,13,9,20,25,24,55,43,27,31,48,5
15,73,32,24,62,20,12,13,26,14,24,44,27,42,14,5
17,102,49,29,59,14,16,21,39,18,17,63,23,27,13,5
21,31,40,61,38,16,16,9,36,54,16,37,22,28,24,5
17,58,84,34,28,17,16,24,29,14,23,52,31,21,20,5
14,29,28,73,34,15,17,10,47,61,17,45,32,47,32,5
12,15,35,52,50,15,16,10,32,114,29,36,27,45,23,5
11,17,28,24,66,14,10,15,32,54,52,44,37,38,28,5
14,25,13,22,50,9,9,22,35,77,61,32,29,45,38,5
21,86,14,33,120,17,15,23,38,45,80,50,42,39,42,5
14,78,10,41,64,11,13,19,32,18,78,29,24,26,49,5
16,76,27,28,69,15,9,21,29,14,23,38,21,29,22,5
14,126,39,36,61,14,11,22,37,11,18,44,28,30,14,5
22,19,40,72,47,13,13,15,50,63,15,45,27,33,19,5
14,58,69,40,50,20,17,18,33,18,22,45,27,18,29,5
19,19,29,63,53,12,15,10,53,83,22,38,40,46,33,5
13,13,27,50,50,14,12,17,37,108,23,42,36,52,29,5
13,26,22,30,62,15,11,19,32,64,46,47,32,38,40,5
13,20,12,24,57,14,16,26,33,73,87,43,31,51,35,5
19,111,12,38,119,15,19,32,42,59,75,48,43,42,41,5
15,78,16,34,74,13,10,23,21,20,52,41,25,36,46,5
16,86,30,31,76,14,12,18,28,23,30,45,26,30,21,5
14,105,61,32,64,21,17,18,31,20,17,66,24,24,16,5
9,1,25,31,35,7,7,3,43,5,0,53,2,22,7,6
0,33,7,27,45,11,4,5,0,25,31,39,16,21,24,6
10,1,29,39,31,13,7,1,36,18,0,52,4,24,16,6
4,2,21,48,17,15,6,1,40,56,1,54,0,46,20,6
8,0,29,33,22,12,4,1,35,22,17,49,2,23,27,6
8,1,11,44,31,6,6,2,29,43,58,46,3,46,33,6
8,36,2,74,57,14,9,2,33,32,40,45,10,39,32,6
4,48,1,51,45,5,10,4,11,16,51,31,6,9,47,6
2,24,0,37,49,4,3,2,5,25,18,26,9,20,27,6
1,64,4,40,66,8,3,8,2,24,15,30,13,18,18,6
8,10,18,42,18,3,8,10,36,29,0,31,15,46,13,6
10,34,56,16,44,14,12,3,13,20,10,46,1,10,20,6
6,15,28,35,14,4,11,10,32,31,0,23,19,27,11,6
3,2,37,29,20,5,14,9,23,64,23,34,17,58,25,6
2,6,36,13,23,7,12,6,17,35,20,27,16,28,24,6
8,26,5,31,38,6,14,5,19,41,72,22,9,20,51,6
23,47,1,39,55,11,15,4,14,22,41,28,9,21,29,6
8,81,0,21,69,11,2,3,2,13,38,17,8,13,16,6
11,26,12,22,29,12,6,1,0,15,21,22,4,17,6,6
10,93,10,27,64,14,7,2,1,17,10,30,5,14,13,6
6,9,30,42,21,3,9,14,32,25,1,31,19,35,10,6
10,36,38,22,38,8,15,3,10,12,16,40,6,16,28,6
7,15,28,37,25,4,9,10,40,39,1,23,14,23,14,6
7,2,35,28,21,6,12,4,30,85,20,35,13,41,17,6
6,6,22,24,15,7,13,7,36,25,25,23,13,18,10,6
10,21,7,20,31,6,13,7,22,42,71,25,8,27,33,6
19,60,1,39,52,11,19,3,21,28,50,29,9,20,27,6
11,59,0,14,59,10,8,2,3,7,30,20,4,27,29,6
9,50,8,23,30,11,9,4,0,15,11,21,7,23,8,6
9,91,9,20,37,21,7,4,1,13,8,24,4,16,20,6
9,21,24,47,15,4,6,13,45,29,2,34,17,26,13,6
7,33,50,16,52,11,11,5,17,17,18,42,4,15,20,6
7,19,31,31,20,2,8,11,28,31,3,29,15,17,10,6
8,1,47,25,19,2,9,10,34,90,15,24,13,47,20,6
7,4,32,19,27,3,11,9,23,31,28,19,14,17,8,6
9,17,6,21,26,6,14,11,28,38,71,22,7,13,52,6
14,63,0,35,43,15,13,5,23,20,51,27,8,17,17,6
15,90,0,19,64,10,8,2,3,18,37,16,5,14,10,6
7,45,4,17,33,8,7,3,0,21,15,27,6,24,5,6
6,69,17,18,39,12,8,4,4,18,11,30,1,21,14,6
11,14,30,45,22,4,12,14,35,42,1,34,17,26,12,6
7,43,50,24,40,14,14,8,19,19,13,38,4,14,27,6
6,21,31,37,25,4,17,11,38,54,2,24,13,12,17,6
6,1,40,23,24,3,15,11,40,87,17,30,19,49,22,6
4,3,28,20,27,4,18,6,34,40,40,32,17,12,9,6
13,24,6,20,27,7,15,8,31,50,78,25,11,17,46,6
11,53,0,31,56,9,22,7,29,17,56,27,17,21,21,6
9,79,0,18,56,11,16,6,5,17,40,27,11,28,17,6
4,52,10,22,26,9,12,4,0,18,19,26,7,27,9,6
6,94,21,32,35,12,16,6,4,13,19,31,6,18,21,6
5,21,27,40,18,0,8,13,38,55,0,35,19,50,11,6
8,36,69,16,52,13,11,2,33,18,13,44,0,14,15,6
6,7,39,27,14,1,11,11,26,29,2,27,13,22,16,6
5,1,49,22,22,3,14,16,23,97,24,33,23,55,24,6
3,10,38,21,29,3,13,10,25,37,33,36,11,23,17,6
8,18,10,33,27,8,16,11,16,27,89,21,12,13,64,6
7,55,0,36,56,13,17,2,12,29,61,28,4,17,19,6
7,86,1,22,85,9,8,1,1,8,34,20,11,16,9,6
7,41,8,25,36,8,6,2,0,21,15,27,2,19,10,6
11,114,10,21,47,10,7,3,4,20,10,23,4,20,11,6
12,4,24,68,36,5,2,3,32,18,1,53,0,33,9,6
0,63,19,23,47,2,4,2,4,31,19,23,6,12,15,6
5,11,26,53,28,6,4,3,36,20,2,47,1,16,17,6
3,3,25,42,21,8,2,2,34,80,8,53,1,58,22,6
3,1,21,26,20,10,2,1,20,38,23,42,1,17,9,6
2,11,9,40,33,2,4,1,24,58,66,34,3,37,47,6
4,27,1,73,47,5,8,6,28,56,44,44,6,34,35,6
1,66,1,47,62,3,6,4,8,14,57,25,9,9,45,6
0,27,2,54,41,1,4,3,2,20,37,21,12,12,17,6
1,101,0,32,67,5,6,9,2,22,15,19,7,13,11,6
10,12,24,62,26,6,9,3,31,16,1,53,2,37,19,6
0,54,34,21,37,3,6,2,4,38,16,37,9,5,17,6
4,10,28,45,29,6,9,2,33,26,1,51,3,22,16,6
9,4,25,42,22,7,7,4,26,88,7,45,4,36,22,6
9,2,22,31,32,4,2,1,23,44,19,43,2,25,19,6
6,14,12,44,36,5,11,3,18,62,79,35,1,30,43,6
4,21,4,69,60,5,23,4,31,47,57,45,11,31,33,6
0,63,2,52,49,4,11,3,8,17,60,21,8,12,38,6
1,35,5,42,33,4,13,4,4,23,29,20,10,20,17,6
0,106,3,30,64,5,6,7,2,30,7,28,14,14,9,6
6,4,20,71,38,7,6,3,34,7,0,49,2,38,13,6
1,61,18,24,51,6,7,2,4,29,17,33,7,15,11,6
4,6,18,51,28,7,1,2,37,19,0,45,1,28,20,6
4,6,27,55,21,5,7,2,37,63,3,44,2,53,28,6
2,1,24,35,20,5,3,1,26,29,18,42,1,19,24,6
2,7,14,42,33,2,8,1,20,55,62,52,1,46,40,6
7,24,3,86,60,8,13,5,28,54,45,42,6,38,32,6
0,51,2,51,59,4,9,4,10,18,66,21,10,16,48,6
0,40,2,44,42,5,5,1,4,13,25,16,8,15,23,6
1,98,1,42,73,6,5,5,2,18,19,27,10,15,12,6
7,4,23,59,28,7,7,1,39,11,1,45,1,39,11,6
0,55,7,22,41,5,6,5,4,33,17,33,8,10,16,6
8,6,28,48,24,5,7,2,41,24,1,58,2,23,16,6
3,0,25,33,24,8,8,1,30,71,5,45,3,51,25,6
4,1,30,34,21,5,8,3,28,43,28,46,1,23,13,6
6,3,9,46,29,6,7,3,24,59,56,36,4,43,39,6
7,38,4,74,50,6,17,9,36,40,53,34,12,33,30,6
3,48,2,50,46,7,9,3,6,25,47,25,4,22,50,6
0,34,3,49,41,4,6,4,4,15,32,21,6,20,22,6
0,81,11,30,55,5,2,4,0,33,19,28,8,11,17,6
29,26,48,120,40,21,18,31,87,41,15,43,28,31,12,7
18,103,52,34,88,20,23,29,32,17,34,35,20,18,25,7
19,32,44,82,52,20,17,31,77,45,24,39,25,35,5,7
18,20,36,81,41,25,20,23,65,110,22,42,26,93,13,7
29,14,30,34,37,25,24,32,35,82,26,39,21,69,21,7
21,18,27,21,27,14,21,24,35,93,76,47,31,92,41,7
33,55,23,35,49,15,24,29,40,94,81,53,37,81,89,7
20,73,15,34,44,18,18,12,9,36,96,35,23,45,72,7
13,62,11,39,58,23,16,31,14,23,66,27,19,41,56,7
17,156,29,43,108,21,20,36,24,20,30,31,18,21,39,7
18,38,61,74,37,10,19,15,57,42,7,25,21,33,13,7
14,56,56,28,56,21,17,17,35,19,20,40,16,39,25,7
15,27,69,38,26,11,18,12,65,71,19,38,17,56,20,7
20,30,70,43,31,21,10,13,79,109,20,35,23,67,27,7
17,23,52,19,34,19,19,18,59,49,38,22,18,47,37,7
25,16,21,24,32,19,26,20,41,41,73,32,18,57,36,7
32,67,35,34,78,20,25,25,36,45,61,38,21,67,40,7
23,63,20,33,50,27,17,9,13,21,41,20,20,33,43,7
21,53,13,26,55,24,13,19,9,11,39,19,17,39,37,7
19,113,14,32,81,23,17,18,25,11,27,32,15,30,30,7
19,36,49,65,33,6,10,16,49,31,9,28,9,29,9,7
6,56,56,38,48,13,25,9,38,23,15,40,14,32,26,7
14,29,60,43,32,9,14,16,72,47,15,34,14,48,11,7
19,26,60,46,25,9,7,15,67,87,20,42,19,53,38,7
15,29,57,29,35,15,11,18,64,51,35,34,16,19,35,7
19,25,19,23,29,20,11,13,35,48,73,43,19,57,51,7
32,73,22,41,80,17,17,18,33,54,58,37,22,75,37,7
14,62,23,32,30,21,12,15,13,23,46,27,15,30,67,7
14,37,25,30,48,17,9,9,9,6,42,17,16,33,32,7
9,114,39,32,72,19,12,11,19,15,28,33,19,33,28,7
21,46,52,63,42,11,13,12,66,37,11,27,23,35,8,7
13,70,51,29,53,18,16,10,48,17,14,38,19,28,29,7
15,33,65,42,31,15,9,13,78,66,18,33,14,29,12,7
19,21,71,47,27,17,9,23,70,101,18,38,13,60,21,7
22,24,53,22,25,13,9,18,55,57,41,37,16,39,35,7
18,16,20,17,28,21,17,16,31,42,75,42,15,62,34,7
32,78,28,34,60,29,15,18,35,54,60,57,16,82,40,7
20,69,15,27,42,19,9,10,13,17,42,31,13,31,54,7
14,57,26,37,48,16,16,11,12,12,40,22,15,37,45,7
16,118,28,30,62,21,20,12,26,16,22,30,16,38,36,7
21,36,51,79,35,8,16,13,61,48,10,24,19,29,11,7
15,61,67,37,54,11,24,10,47,17,14,31,22,27,29,7
19,35,54,46,32,19,14,10,80,62,15,30,9,41,13,7
17,25,58,44,45,15,12,14,78,94,16,42,19,41,16,7
18,25,47,19,25,19,18,11,56,50,49,38,10,27,36,7
23,38,23,22,28,20,12,11,31,51,76,48,17,55,26,7
36,91,22,33,70,28,16,16,27,54,54,54,22,91,34,7
27,67,16,27,35,15,10,9,10,21,51,32,11,28,66,7
15,56,19,39,42,18,14,6,6,12,39,23,10,39,36,7
8,111,34,44,60,14,23,9,28,13,27,24,17,39,30,7
25,35,60,80,28,8,15,8,48,34,12,32,21,23,11,7
19,57,61,35,48,14,16,10,36,17,17,37,16,27,31,7
16,20,65,33,23,15,13,8,71,56,12,35,22,40,20,7
28,26,59,36,32,12,13,14,79,82,13,33,18,55,24,7
22,22,56,24,28,17,14,16,56,42,36,30,11,28,28,7
25,25,22,25,32,20,9,16,32,29,72,27,20,64,35,7
30,74,22,43,64,28,24,19,32,54,58,40,19,71,42,7
19,73,21,27,39,23,13,14,14,14,29,22,17,31,58,7
24,50,19,32,55,20,13,13,12,10,30,29,11,35,36,7
17,85,27,30,93,18,16,11,22,13,21,34,20,31,36,7
25,25,34,105,34,13,18,15,68,26,24,48,26,30,12,7
14,112,46,26,58,22,14,26,29,23,30,34,20,17,28,7
21,22,43,95,36,17,15,19,73,47,23,48,27,33,15,7
21,12,34,79,36,17,18,20,55,113,25,37,36,86,10,7
22,13,27,34,27,12,12,17,47,79,36,48,29,46,12,7
22,20,21,35,20,20,18,19,36,102,73,32,21,78,44,7
31,46,17,37,37,17,31,23,49,82,69,34,25,58,61,7
21,72,12,25,44,21,16,25,13,41,97,35,18,44,75,7
16,65,16,28,39,12,19,19,12,27,50,27,19,40,35,7
15,148,23,34,99,23,17,26,27,22,39,26,20,22,26,7
21,28,35,88,33,21,13,22,69,28,15,54,26,35,11,7
11,90,51,32,86,23,26,20,30,20,36,37,28,21,28,7
18,25,32,95,38,27,19,26,96,33,23,37,30,46,9,7
19,24,32,71,36,23,22,26,52,118,19,42,28,106,10,7
17,16,27,41,26,27,17,26,42,63,25,40,31,65,30,7
29,25,22,31,29,21,20,21,38,101,76,36,22,89,49,7
28,50,21,46,71,29,27,29,46,95,80,46,32,71,91,7
25,67,13,22,51,17,19,23,14,39,91,29,17,42,81,7
17,48,8,23,47,24,14,34,16,34,60,23,18,38,43,7
15,137,23,28,111,26,25,25,26,16,37,26,20,27,27,7
27,19,42,119,32,18,22,21,82,30,14,44,26,32,10,7
17,106,51,35,85,19,22,30,26,22,26,40,19,31,37,7
25,21,41,72,35,17,24,22,54,42,19,50,24,34,3,7
17,11,47,51,41,21,27,25,67,95,20,49,17,91,16,7
20,17,29,47,35,22,23,32,38,76,29,40,25,53,27,7
23,22,15,25,26,19,19,32,36,73,67,42,19,64,64,7
32,58,15,44,56,22,32,46,47,89,72,58,18,85,62,7
21,68,14,26,43,16,19,25,13,58,55,22,16,49,61,7
19,61,10,29,44,22,21,27,12,27,71,27,13,41,38,7
19,104,18,34,87,19,25,30,21,26,52,32,19,24,37,7
25,26,47,88,34,13,17,27,65,32,9,40,27,26,7,7
11,79,45,37,67,17,22,22,33,16,19,32,22,25,32,7
12,27,46,61,47,18,12,25,83,42,15,30,21,31,7,7
11,16,47,67,42,13,14,13,72,94,17,45,28,74,11,7
17,10,43,28,37,15,13,22,39,62,27,41,19,51,24,7
13,20,15,30,24,18,14,20,41,74,74,49,21,87,47,7
28,50,10,37,55,15,32,28,43,83,70,45,22,83,61,7
19,77,8,33,49,15,15,18,16,30,61,29,17,41,77,7
14,44,13,29,56,15,16,24,8,20,58,24,22,40,37,7
18,124,21,35,102,16,25,20,26,15,38,36,14,26,26,7
14,20,48,67,21,12,17,8,60,24,18,33,24,28,13,8
16,60,49,23,53,16,14,19,28,14,20,42,12,32,28,8
16,14,50,52,32,11,17,7,45,40,25,32,28,22,10,8
11,12,44,41,26,9,15,5,65,88,28,35,26,44,16,8
11,10,25,30,35,9,17,11,48,39,38,29,28,39,20,8
14,22,34,25,42,13,16,11,49,54,63,34,29,56,42,8
23,48,26,30,63,20,22,16,48,44,52,33,36,70,41,8
12,61,9,29,37,16,14,14,28,13,58,28,19,46,54,8
10,69,21,19,38,19,8,20,24,8,29,27,13,51,27,8
13,92,37,17,56,15,13,14,34,10,15,23,13,27,30,8
13,45,21,22,44,7,31,17,21,74,41,16,11,32,32,8
10,24,96,30,37,13,22,20,64,12,7,52,8,13,6,8
12,19,29,48,28,7,24,17,21,67,40,29,8,29,23,8
8,29,12,32,47,19,15,16,14,99,35,21,10,58,25,8
18,37,9,18,36,18,14,13,16,33,48,28,6,19,23,8
13,38,10,11,45,16,18,18,9,42,74,32,9,44,69,8
24,123,29,20,95,16,38,22,8,31,49,38,12,53,46,8
13,77,40,19,66,21,16,17,23,8,37,26,4,34,32,8
15,52,46,16,37,22,24,13,39,7,20,43,8,34,22,8
11,93,78,30,72,18,24,20,63,11,13,33,11,16,5,8
14,39,13,31,29,10,26,34,14,84,29,25,14,34,41,8
7,26,98,37,29,17,30,20,43,7,16,68,10,17,3,8
11,14,24,47,33,11,31,19,20,61,35,21,13,24,21,8
11,25,4,29,50,16,26,19,9,96,29,30,14,52,24,8
12,38,4,14,36,20,23,13,14,28,51,30,9,12,31,8
11,49,10,15,59,19,19,14,7,37,69,39,7,38,56,8
27,107,19,21,76,24,35,24,10,43,39,48,9,30,40,8
18,80,37,19,56,23,23,14,13,6,35,35,9,21,39,8
13,57,45,23,26,25,30,20,48,10,23,55,9,12,14,8
16,100,69,36,85,18,25,18,61,12,21,40,11,11,4,8
14,28,20,16,35,4,17,20,24,71,40,20,17,42,36,8
8,21,99,36,30,12,21,19,37,8,12,69,6,18,4,8
7,19,23,40,34,10,25,18,19,62,39,24,11,25,25,8
6,35,9,34,50,16,18,14,11,94,39,25,12,67,29,8
9,32,5,20,32,17,12,19,14,33,48,27,8,18,23,8
9,53,9,9,63,14,12,21,10,43,58,36,8,38,64,8
25,119,29,26,95,20,33,34,7,35,26,44,6,46,45,8
13,68,37,30,59,17,15,21,17,5,39,30,8,32,37,8
23,47,48,24,41,19,27,19,39,10,18,65,7,21,19,8
11,88,61,29,75,15,25,19,47,14,16,43,8,10,8,8
8,38,22,24,25,5,25,24,26,85,35,17,13,31,44,8
7,20,99,30,27,13,29,18,49,10,12,55,10,17,4,8
8,18,25,47,32,12,22,20,20,64,36,26,13,25,26,8
7,35,4,36,54,9,15,23,7,87,30,18,11,66,27,8
7,41,5,20,38,12,19,21,9,35,32,27,6,15,31,8
11,44,8,15,53,21,18,19,9,47,67,27,10,47,63,8
27,118,32,26,82,21,42,26,7,29,42,45,12,48,48,8
23,73,39,23,61,26,29,21,18,8,40,24,8,37,49,8
17,58,45,23,29,20,30,22,43,9,26,57,16,25,22,8
13,93,66,22,77,20,31,17,57,9,22,38,12,16,5,8
12,52,32,26,25,9,23,26,32,63,25,21,12,40,31,8
13,17,102,24,34,3,18,21,57,13,15,58,11,22,12,8
11,19,38,35,32,13,17,21,23,58,47,28,9,36,20,8
14,21,21,22,37,14,20,21,29,93,35,26,11,53,21,8
12,52,7,14,40,23,17,20,23,34,43,28,8,22,31,8
16,46,10,16,46,17,24,14,11,31,76,28,7,30,51,8
29,112,19,24,89,29,38,27,8,20,50,39,16,53,27,8
16,83,48,23,67,20,20,19,20,11,35,28,7,36,18,8
16,50,32,21,39,17,30,17,61,12,11,41,7,23,23,8
16,99,71,29,66,14,22,26,64,11,16,37,11,9,29,8
11,18,41,81,26,12,20,17,58,40,18,27,27,36,11,8
14,73,64,17,64,20,7,19,33,11,17,42,22,18,34,8
13,22,40,67,28,12,18,11,67,46,15,28,27,23,16,8
19,25,29,52,23,9,13,10,61,74,25,30,34,41,29,8
15,16,23,41,26,10,16,11,50,43,41,35,25,42,25,8
20,20,26,22,46,13,14,7,34,55,59,27,22,54,29,8
29,55,25,40,48,9,16,16,51,56,58,31,52,83,37,8
15,52,12,19,41,12,14,12,22,14,55,27,20,44,57,8
9,46,20,18,42,16,13,12,18,13,45,24,19,39,42,8
14,81,50,16,49,15,10,15,25,11,29,26,12,31,36,8
12,21,39,65,26,11,12,5,53,22,16,25,22,39,11,8
11,63,50,16,45,17,4,15,32,10,18,37,14,13,28,8
16,14,37,42,24,9,10,6,50,35,21,34,25,24,19,8
14,16,27,42,33,12,11,5,54,61,29,32,25,35,23,8
14,13,22,28,35,13,7,8,45,39,33,25,20,27,23,8
11,20,24,19,41,12,10,5,36,48,60,29,28,44,33,8
16,40,20,29,65,21,19,13,47,50,38,31,38,64,36,8
12,37,11,18,45,15,8,11,18,16,55,19,17,47,48,8
9,41,29,20,38,21,7,17,15,12,28,29,14,40,17,8
7,74,36,17,44,18,8,11,26,12,17,33,14,22,26,8
9,21,35,72,18,7,12,11,65,23,18,32,23,30,12,8
15,49,46,16,46,17,5,15,21,10,22,33,18,17,37,8
10,14,39,55,25,10,9,8,63,38,20,32,20,21,12,8
8,10,28,59,28,5,8,6,66,63,32,28,28,37,24,8
7,12,25,31,29,6,10,5,45,42,36,32,28,27,18,8
12,23,19,30,33,9,10,6,39,54,56,16,24,51,32,8
16,44,21,33,46,17,21,13,39,47,46,27,35,58,35,8
16,53,14,11,33,10,14,13,16,17,50,22,26,38,49,8
14,37,32,16,33,13,12,12,12,13,39,15,15,42,28,8
13,61,38,18,37,18,3,18,20,11,23,20,18,25,36,8
9,19,29,63,23,14,10,14,57,22,21,27,27,35,11,8
11,56,35,18,47,17,5,17,28,15,15,42,17,21,31,8
16,16,36,56,18,9,12,8,50,32,24,34,27,21,13,8
16,13,28,52,29,7,9,5,58,55,27,30,25,27,23,8
11,11,27,33,33,8,12,4,54,36,33,32,20,32,16,8
9,25,17,24,42,7,16,8,43,40,58,29,26,43,24,8
23,31,29,34,48,14,12,8,30,49,43,37,28,66,34,8
16,43,12,16,41,13,14,11,23,13,45,23,19,42,46,8
13,30,25,20,43,18,10,11,16,11,28,19,13,39,30,8
15,74,40,11,52,14,5,17,27,10,25,19,11,22,25,8
12,17,63,57,49,11,20,14,39,42,8,39,6,57,16,9
6,43,61,37,62,18,16,9,15,12,14,57,18,29,30,9
12,12,60,53,40,14,21,12,42,30,7,33,10,40,31,9
10,5,41,37,29,11,21,11,49,92,22,41,17,59,36,9
9,3,26,26,41,10,12,6,60,33,20,51,17,25,20,9
15,13,12,23,37,9,10,3,64,46,72,57,14,44,36,9
14,34,15,44,68,12,18,12,63,32,46,59,33,49,48,9
11,77,7,38,78,9,9,6,19,11,55,49,21,47,36,9
7,38,13,37,59,9,15,11,15,11,29,56,19,53,23,9
4,80,13,49,85,14,14,15,17,12,17,40,16,45,22,9
22,66,23,44,30,20,17,35,33,74,25,21,22,34,33,9
18,27,121,22,39,23,33,24,67,19,11,71,24,27,10,9
21,21,47,34,32,22,24,36,28,60,44,22,23,45,35,9
41,23,31,18,32,25,22,29,21,108,47,26,21,48,23,9
35,52,13,15,36,32,22,19,14,48,60,28,15,24,37,9
16,47,8,12,50,23,22,19,3,35,94,26,21,30,51,9
47,123,25,30,101,39,44,32,8,18,70,28,31,48,33,9
26,99,31,29,65,26,35,21,37,9,30,28,23,31,20,9
29,64,44,25,41,26,36,23,65,9,15,57,26,27,19,9
21,125,65,25,60,21,36,27,81,9,12,45,25,22,26,9
16,71,23,67,32,14,22,44,43,73,13,28,30,26,41,9
12,38,114,18,36,20,43,28,69,23,15,64,17,19,11,9
13,33,33,48,39,24,29,32,39,64,33,23,22,24,28,9
27,24,39,34,47,25,32,32,15,129,35,25,25,54,17,9
29,46,27,15,60,22,34,31,12,52,46,29,22,24,22,9
34,42,7,20,56,20,27,28,5,45,103,27,22,38,46,9
46,131,21,29,94,34,62,41,10,34,72,34,25,42,43,9
22,118,40,19,55,30,39,26,33,8,45,49,29,32,38,9
20,50,37,33,40,27,34,27,68,5,32,57,14,23,28,9
16,124,68,27,75,23,43,24,78,16,14,52,22,28,19,9
18,69,27,64,28,20,25,48,39,55,20,27,34,22,36,9
10,42,110,18,45,11,48,28,69,22,19,61,22,24,14,9
22,31,29,44,34,21,24,41,37,62,36,25,27,25,26,9
25,29,32,46,51,26,31,45,27,119,22,16,17,56,20,9
27,36,19,18,39,28,33,40,21,62,47,26,19,15,23,9
26,34,12,21,48,28,32,29,7,57,92,29,23,44,31,9
43,123,26,21,89,37,57,40,5,42,78,39,33,56,34,9
26,109,30,21,47,32,28,27,26,13,47,30,18,35,46,9
17,57,40,25,20,18,37,31,56,8,35,52,15,30,28,9
21,128,60,29,73,27,36,29,76,12,14,40,12,25,29,9
21,71,24,42,27,19,21,44,40,75,14,26,24,23,42,9
13,25,110,35,35,19,34,27,76,15,16,55,26,31,15,9
15,41,35,46,34,28,29,44,28,69,42,29,27,27,29,9
26,23,37,30,50,28,30,32,18,116,28,25,17,37,17,9
27,45,11,15,51,24,36,29,13,33,50,31,15,19,24,9
33,38,10,22,56,31,32,18,8,44,87,23,15,25,33,9
40,117,32,36,96,34,53,32,4,23,66,49,32,46,32,9
26,92,48,23,47,22,33,34,33,13,32,39,26,29,33,9
17,62,32,27,45,21,29,25,70,11,21,65,23,28,19,9
14,113,75,30,47,22,40,23,90,9,21,59,18,26,13,9
17,73,28,60,34,14,23,50,36,77,24,31,26,33,38,9
19,35,111,29,43,18,38,25,73,13,9,64,20,33,19,9
22,32,36,43,34,23,34,50,29,72,42,28,22,30,32,9
33,33,46,20,46,25,26,38,17,125,29,26,20,37,22,9
34,44,20,14,41,26,28,29,14,64,49,38,21,18,30,9
28,38,15,16,60,26,29,23,10,39,105,34,18,39,45,9
45,123,35,30,75,34,41,34,13,18,89,48,27,52,47,9
28,119,44,32,55,25,36,27,22,12,35,35,19,42,22,9
22,72,45,29,46,21,46,21,60,6,21,49,16,32,25,9
17,130,67,36,63,14,50,27,92,15,12,40,19,23,21,9
5,11,22,48,28,4,8,2,26,20,3,21,4,36,15,9
3,30,46,25,33,12,6,9,9,3,20,28,6,10,23,9
7,11,26,22,28,6,11,4,29,36,3,28,5,28,19,9
8,3,19,12,28,5,6,5,17,80,9,21,8,49,17,9
7,1,11,13,24,7,6,5,33,26,17,28,9,17,15,9
1,8,9,16,35,5,6,7,26,30,72,35,9,29,32,9
3,32,9,19,50,4,11,7,31,14,41,37,17,28,19,9
3,64,8,12,53,3,6,4,5,7,36,31,6,31,21,9
1,30,6,20,56,5,6,10,5,3,18,37,8,23,8,9
3,65,11,25,48,8,6,6,6,4,19,29,8,16,18,9
3,13,50,48,34,6,11,3,26,18,4,24,9,49,17,9
4,23,45,32,40,9,9,9,16,7,13,47,8,27,32,9
7,12,49,37,35,7,9,6,47,22,10,23,12,40,23,9
8,4,32,13,44,9,8,3,41,65,14,29,12,53,26,9
7,4,18,10,34,9,12,5,56,26,29,36,12,22,22,9
3,7,7,21,38,7,9,7,47,31,65,35,9,44,46,9
5,41,9,25,68,6,13,9,55,13,38,52,16,52,32,9
5,55,10,23,59,8,8,6,13,5,42,36,7,45,25,9
4,26,16,22,52,4,7,10,13,4,22,49,9,35,17,9
